species,country,sum_gsv_scaled
Scyliorhinus canicula,Bulgaria,NA
Scyliorhinus canicula,Croatia,69.12766431686914
Scyliorhinus canicula,Cyprus,6.890710619720844
Scyliorhinus canicula,Egypt,0.4531084536794923
Scyliorhinus canicula,France,100
Scyliorhinus canicula,Georgia,1.4799235267870756
Scyliorhinus canicula,Greece,20.978068626061845
Scyliorhinus canicula,Israel,0.25245721173283636
Scyliorhinus canicula,Italy,56.07895911501355
Scyliorhinus canicula,Lebanon,NA
Scyliorhinus canicula,Libya,NA
Scyliorhinus canicula,Malta,10.309644796930343
Scyliorhinus canicula,Monaco,NA
Scyliorhinus canicula,Montenegro,3.57589741061875
Scyliorhinus canicula,Morocco,0.4014203157706023
Scyliorhinus canicula,Romania,0.20048949801982932
Scyliorhinus canicula,Russia,3.6758560179863764
Scyliorhinus canicula,Slovenia,15.12717950874276
Scyliorhinus canicula,Spain,46.342057216368936
Scyliorhinus canicula,Syria,NA
Scyliorhinus canicula,Tunisia,2.6968426784540296
Scyliorhinus canicula,Turkey,0.086437676999176
Scyliorhinus canicula,Ukraine,0.6285427392981604
Scyliorhinus duhamelii,Albania,NA
Scyliorhinus duhamelii,Algeria,NA
Scyliorhinus duhamelii,Bosnia and Herzegovina,NA
Scyliorhinus duhamelii,Bulgaria,NA
Scyliorhinus duhamelii,Croatia,NA
Scyliorhinus duhamelii,Cyprus,NA
Scyliorhinus duhamelii,Egypt,NA
Scyliorhinus duhamelii,France,NA
Scyliorhinus duhamelii,Georgia,39.72962453004059
Scyliorhinus duhamelii,Greece,NA
Scyliorhinus duhamelii,Israel,2.8504807289016965
Scyliorhinus duhamelii,Italy,0.4822030787867507
Scyliorhinus duhamelii,Lebanon,NA
Scyliorhinus duhamelii,Libya,100
Scyliorhinus duhamelii,Malta,66.72001798152704
Scyliorhinus duhamelii,Monaco,NA
Scyliorhinus duhamelii,Montenegro,NA
Scyliorhinus duhamelii,Morocco,4.997871455275386
Scyliorhinus duhamelii,Romania,2.6736758675357595
Scyliorhinus duhamelii,Russia,NA
Scyliorhinus duhamelii,Slovenia,NA
Scyliorhinus duhamelii,Spain,0.6040823426121755
Scyliorhinus duhamelii,Syria,NA
Scyliorhinus duhamelii,Tunisia,NA
Scyliorhinus duhamelii,Turkey,NA
Scyliorhinus duhamelii,Ukraine,NA
Scyliorhinus stellaris,Albania,4.2180793431443995
Scyliorhinus stellaris,Algeria,0.5653294733959384
Scyliorhinus stellaris,Bosnia and Herzegovina,NA
Scyliorhinus stellaris,Bulgaria,1.0421444445196753
Scyliorhinus stellaris,Croatia,1.8099109526824544
Scyliorhinus stellaris,Cyprus,NA
Scyliorhinus stellaris,Egypt,0.6963497239816959
Scyliorhinus stellaris,France,1.7540721419726364
Scyliorhinus stellaris,Georgia,NA
Scyliorhinus stellaris,Greece,19.310366132793312
Scyliorhinus stellaris,Israel,0.5974189238056596
Scyliorhinus stellaris,Italy,2.9185050896387614
Scyliorhinus stellaris,Lebanon,6.708260455090244
Scyliorhinus stellaris,Libya,18.2318171155379
Scyliorhinus stellaris,Malta,25.188305899357733
Scyliorhinus stellaris,Monaco,100
Scyliorhinus stellaris,Montenegro,13.31289159204499
Scyliorhinus stellaris,Morocco,0.8914768049762126
Scyliorhinus stellaris,Romania,NA
Scyliorhinus stellaris,Russia,5.196425177649831
Scyliorhinus stellaris,Slovenia,NA
Scyliorhinus stellaris,Spain,14.68830401834714
Scyliorhinus stellaris,Syria,NA
Scyliorhinus stellaris,Tunisia,NA
Scyliorhinus stellaris,Turkey,0.06827687003592282
Scyliorhinus stellaris,Ukraine,NA
Sebastapistes mauritiana,Albania,NA
Sebastapistes mauritiana,Algeria,4.097766257415384
Sebastapistes mauritiana,Bosnia and Herzegovina,13.495057845670186
Sebastapistes mauritiana,Bulgaria,5.423987527345653
Sebastapistes mauritiana,Croatia,13.341290109247158
Sebastapistes mauritiana,Cyprus,NA
Sebastapistes mauritiana,Egypt,NA
Sebastapistes mauritiana,France,NA
Sebastapistes mauritiana,Georgia,15.520304905800646
Sebastapistes mauritiana,Greece,NA
Sebastapistes mauritiana,Israel,NA
Sebastapistes mauritiana,Italy,NA
Sebastapistes mauritiana,Lebanon,37.52545939654738
Sebastapistes mauritiana,Libya,NA
Sebastapistes mauritiana,Malta,100
Sebastapistes mauritiana,Monaco,NA
Sebastapistes mauritiana,Montenegro,NA
Sebastapistes mauritiana,Morocco,6.671203679665797
Sebastapistes mauritiana,Romania,NA
Sebastapistes mauritiana,Russia,1.8790560124679136
Sebastapistes mauritiana,Slovenia,NA
Sebastapistes mauritiana,Spain,0.5936426646810542
Sebastapistes mauritiana,Syria,NA
Sebastapistes mauritiana,Tunisia,NA
Sebastapistes mauritiana,Turkey,NA
Sebastapistes mauritiana,Ukraine,NA
Seriola carpenteri,Albania,10.550312782894322
Seriola carpenteri,Algeria,NA
Seriola carpenteri,Bosnia and Herzegovina,NA
Seriola carpenteri,Bulgaria,NA
Seriola carpenteri,Croatia,0.9573577498856751
Seriola carpenteri,Cyprus,NA
Seriola carpenteri,Egypt,0.2147205806705788
Seriola carpenteri,France,0.04802922697614197
Seriola carpenteri,Georgia,9.103117259043442
Seriola carpenteri,Greece,NA
Seriola carpenteri,Israel,1.4703445476357941
Seriola carpenteri,Italy,NA
Seriola carpenteri,Lebanon,NA
Seriola carpenteri,Libya,NA
Seriola carpenteri,Malta,15.838041606040445
Seriola carpenteri,Monaco,100
Seriola carpenteri,Montenegro,NA
Seriola carpenteri,Morocco,0.6232360824859454
Seriola carpenteri,Romania,NA
Seriola carpenteri,Russia,0.09643587252212701
Seriola carpenteri,Slovenia,2.2195890849317257
Seriola carpenteri,Spain,0.08293481242646904
Seriola carpenteri,Syria,6.209605008536449
Seriola carpenteri,Tunisia,NA
Seriola carpenteri,Turkey,0.14186187053877036
Seriola carpenteri,Ukraine,0.33525846730986425
Seriola dumerili,Albania,1.7020206981129413
Seriola dumerili,Algeria,13.442660045748545
Seriola dumerili,Bosnia and Herzegovina,4.262302609329775
Seriola dumerili,Bulgaria,0.3381956518093653
Seriola dumerili,Croatia,55.28982590786975
Seriola dumerili,Cyprus,15.557837375489017
Seriola dumerili,Egypt,1.5068047885276679
Seriola dumerili,France,10.883075839331324
Seriola dumerili,Georgia,0.32334975553923695
Seriola dumerili,Greece,69.94403367347928
Seriola dumerili,Israel,29.914432139145802
Seriola dumerili,Italy,100
Seriola dumerili,Lebanon,0.4163058371904378
Seriola dumerili,Libya,0.6318058165835757
Seriola dumerili,Malta,12.69124806764052
Seriola dumerili,Monaco,NA
Seriola dumerili,Montenegro,5.723248615389763
Seriola dumerili,Morocco,0.5716516273388331
Seriola dumerili,Romania,0.30036526395276314
Seriola dumerili,Russia,0.06248653052993742
Seriola dumerili,Slovenia,7.4568973540716845
Seriola dumerili,Spain,28.454199880000242
Seriola dumerili,Syria,0.4440897919210542
Seriola dumerili,Tunisia,3.8762360922294383
Seriola dumerili,Turkey,2.613680446995337
Seriola dumerili,Ukraine,0.0611086787941799
Seriola fasciata,Albania,NA
Seriola fasciata,Algeria,11.658048270949328
Seriola fasciata,Bosnia and Herzegovina,NA
Seriola fasciata,Bulgaria,NA
Seriola fasciata,Croatia,NA
Seriola fasciata,Cyprus,55.0821164415077
Seriola fasciata,Egypt,6.098033600781563
Seriola fasciata,France,1.068553282682553
Seriola fasciata,Georgia,59.28821574592441
Seriola fasciata,Greece,NA
Seriola fasciata,Israel,NA
Seriola fasciata,Italy,NA
Seriola fasciata,Lebanon,100
Seriola fasciata,Libya,NA
Seriola fasciata,Malta,NA
Seriola fasciata,Monaco,NA
Seriola fasciata,Montenegro,NA
Seriola fasciata,Morocco,12.132774268038924
Seriola fasciata,Romania,NA
Seriola fasciata,Russia,NA
Seriola fasciata,Slovenia,35.21110438185138
Seriola fasciata,Spain,NA
Seriola fasciata,Syria,NA
Seriola fasciata,Tunisia,NA
Seriola fasciata,Turkey,NA
Seriola fasciata,Ukraine,3.5603123479684515
Serranus atricauda,Albania,0.07358216245441407
Serranus atricauda,Algeria,NA
Serranus atricauda,Bosnia and Herzegovina,NA
Serranus atricauda,Bulgaria,0.008659973927259661
Serranus atricauda,Croatia,NA
Serranus atricauda,Cyprus,NA
Serranus atricauda,Egypt,NA
Serranus atricauda,France,5.568379356810921e-4
Serranus atricauda,Georgia,NA
Serranus atricauda,Greece,NA
Serranus atricauda,Israel,NA
Serranus atricauda,Italy,NA
Serranus atricauda,Lebanon,0.02984230343144421
Serranus atricauda,Libya,NA
Serranus atricauda,Malta,NA
Serranus atricauda,Monaco,100
Serranus atricauda,Montenegro,0.08798969190414481
Serranus atricauda,Morocco,0.007818746868829439
Serranus atricauda,Romania,0.004688853995177798
Serranus atricauda,Russia,NA
Serranus atricauda,Slovenia,0.07063218358746666
Serranus atricauda,Spain,0.0011359443526014756
Serranus atricauda,Syria,NA
Serranus atricauda,Tunisia,NA
Serranus atricauda,Turkey,9.599928758307684e-4
Serranus atricauda,Ukraine,NA
Serranus cabrilla,Albania,NA
Serranus cabrilla,Algeria,1.5924183958018485
Serranus cabrilla,Bosnia and Herzegovina,NA
Serranus cabrilla,Bulgaria,NA
Serranus cabrilla,Croatia,20.761316459701735
Serranus cabrilla,Cyprus,NA
Serranus cabrilla,Egypt,0.4443680430563821
Serranus cabrilla,France,20.196088859453592
Serranus cabrilla,Georgia,NA
Serranus cabrilla,Greece,100
Serranus cabrilla,Israel,NA
Serranus cabrilla,Italy,62.34263948789497
Serranus cabrilla,Lebanon,NA
Serranus cabrilla,Libya,NA
Serranus cabrilla,Malta,51.86780158014139
Serranus cabrilla,Monaco,NA
Serranus cabrilla,Montenegro,NA
Serranus cabrilla,Morocco,NA
Serranus cabrilla,Romania,0.9973590741250232
Serranus cabrilla,Russia,NA
Serranus cabrilla,Slovenia,5.481482933537585
Serranus cabrilla,Spain,31.933599369183923
Serranus cabrilla,Syria,NA
Serranus cabrilla,Tunisia,NA
Serranus cabrilla,Turkey,15.6372606429144
Serranus cabrilla,Ukraine,1.0962945240463344
Serranus hepatus,Albania,48.70975265059419
Serranus hepatus,Algeria,NA
Serranus hepatus,Bosnia and Herzegovina,NA
Serranus hepatus,Bulgaria,NA
Serranus hepatus,Croatia,NA
Serranus hepatus,Cyprus,NA
Serranus hepatus,Egypt,NA
Serranus hepatus,France,NA
Serranus hepatus,Georgia,NA
Serranus hepatus,Greece,NA
Serranus hepatus,Israel,NA
Serranus hepatus,Italy,NA
Serranus hepatus,Lebanon,NA
Serranus hepatus,Libya,37.85691182805531
Serranus hepatus,Malta,100
Serranus hepatus,Monaco,NA
Serranus hepatus,Montenegro,NA
Serranus hepatus,Morocco,7.334151987932177
Serranus hepatus,Romania,2.924892434291393
Serranus hepatus,Russia,NA
Serranus hepatus,Slovenia,NA
Serranus hepatus,Spain,0.8384112339424429
Serranus hepatus,Syria,NA
Serranus hepatus,Tunisia,NA
Serranus hepatus,Turkey,NA
Serranus hepatus,Ukraine,5.434193656387396
Serranus scriba,Albania,NA
Serranus scriba,Algeria,25.581786120125578
Serranus scriba,Bosnia and Herzegovina,NA
Serranus scriba,Bulgaria,11.979651401793863
Serranus scriba,Croatia,100
Serranus scriba,Cyprus,NA
Serranus scriba,Egypt,NA
Serranus scriba,France,3.144431130439522
Serranus scriba,Georgia,NA
Serranus scriba,Greece,22.2875958818155
Serranus scriba,Israel,NA
Serranus scriba,Italy,61.43286421089225
Serranus scriba,Lebanon,NA
Serranus scriba,Libya,NA
Serranus scriba,Malta,50.47409240882076
Serranus scriba,Monaco,NA
Serranus scriba,Montenegro,10.480126147509944
Serranus scriba,Morocco,1.0809930474009688
Serranus scriba,Romania,1.3029757104521964
Serranus scriba,Russia,0.3235477938103926
Serranus scriba,Slovenia,6.072580227137906
Serranus scriba,Spain,10.01281532976952
Serranus scriba,Syria,3.3380603391121193
Serranus scriba,Tunisia,28.93092817211019
Serranus scriba,Turkey,4.000573773953713
Serranus scriba,Ukraine,NA
Serrivomer lanceolatoides,Albania,NA
Serrivomer lanceolatoides,Algeria,2.8409375757795265
Serrivomer lanceolatoides,Bosnia and Herzegovina,NA
Serrivomer lanceolatoides,Bulgaria,3.1269236562872273
Serrivomer lanceolatoides,Croatia,NA
Serrivomer lanceolatoides,Cyprus,8.836353583019283
Serrivomer lanceolatoides,Egypt,0.8384602678822751
Serrivomer lanceolatoides,France,NA
Serrivomer lanceolatoides,Georgia,NA
Serrivomer lanceolatoides,Greece,NA
Serrivomer lanceolatoides,Israel,NA
Serrivomer lanceolatoides,Italy,NA
Serrivomer lanceolatoides,Lebanon,11.69351354987306
Serrivomer lanceolatoides,Libya,NA
Serrivomer lanceolatoides,Malta,100
Serrivomer lanceolatoides,Monaco,NA
Serrivomer lanceolatoides,Montenegro,NA
Serrivomer lanceolatoides,Morocco,NA
Serrivomer lanceolatoides,Romania,1.4898063970247188
Serrivomer lanceolatoides,Russia,NA
Serrivomer lanceolatoides,Slovenia,NA
Serrivomer lanceolatoides,Spain,NA
Serrivomer lanceolatoides,Syria,5.259037099583654
Serrivomer lanceolatoides,Tunisia,NA
Serrivomer lanceolatoides,Turkey,NA
Serrivomer lanceolatoides,Ukraine,NA
Siganus luridus,Albania,NA
Siganus luridus,Algeria,NA
Siganus luridus,Bosnia and Herzegovina,29.651060424283354
Siganus luridus,Bulgaria,4.788859725491694
Siganus luridus,Croatia,4.439588097927812
Siganus luridus,Cyprus,62.73422920079871
Siganus luridus,Egypt,1.3321049201789041
Siganus luridus,France,0.6336361922285181
Siganus luridus,Georgia,10.58379797395163
Siganus luridus,Greece,67.65056880708937
Siganus luridus,Israel,NA
Siganus luridus,Italy,1.0209875644192379
Siganus luridus,Lebanon,13.233050423946564
Siganus luridus,Libya,17.966463281350396
Siganus luridus,Malta,NA
Siganus luridus,Monaco,NA
Siganus luridus,Montenegro,94.80822389685338
Siganus luridus,Morocco,3.2292398744306325
Siganus luridus,Romania,1.734598148168489
Siganus luridus,Russia,NA
Siganus luridus,Slovenia,NA
Siganus luridus,Spain,NA
Siganus luridus,Syria,17.970385401779506
Siganus luridus,Tunisia,NA
Siganus luridus,Turkey,100
Siganus luridus,Ukraine,1.7638297464385653
Siganus rivulatus,Albania,NA
Siganus rivulatus,Algeria,88.35010717384965
Siganus rivulatus,Bosnia and Herzegovina,NA
Siganus rivulatus,Bulgaria,23.404703581216317
Siganus rivulatus,Croatia,31.040871837208
Siganus rivulatus,Cyprus,NA
Siganus rivulatus,Egypt,NA
Siganus rivulatus,France,NA
Siganus rivulatus,Georgia,NA
Siganus rivulatus,Greece,NA
Siganus rivulatus,Israel,NA
Siganus rivulatus,Italy,2.1271838233578375
Siganus rivulatus,Lebanon,NA
Siganus rivulatus,Libya,100
Siganus rivulatus,Malta,NA
Siganus rivulatus,Monaco,NA
Siganus rivulatus,Montenegro,NA
Siganus rivulatus,Morocco,29.874955405602055
Siganus rivulatus,Romania,9.85370519024775
Siganus rivulatus,Russia,3.9592605036806656
Siganus rivulatus,Slovenia,NA
Siganus rivulatus,Spain,2.6274248966562466
Siganus rivulatus,Syria,98.47686174065183
Siganus rivulatus,Tunisia,NA
Siganus rivulatus,Turkey,3.855277748963654
Siganus rivulatus,Ukraine,NA
Silhouettea aegyptia,Albania,NA
Silhouettea aegyptia,Algeria,4.250648467819735
Silhouettea aegyptia,Bosnia and Herzegovina,NA
Silhouettea aegyptia,Bulgaria,NA
Silhouettea aegyptia,Croatia,15.451692647262986
Silhouettea aegyptia,Cyprus,NA
Silhouettea aegyptia,Egypt,NA
Silhouettea aegyptia,France,NA
Silhouettea aegyptia,Georgia,NA
Silhouettea aegyptia,Greece,5.3499643306185325
Silhouettea aegyptia,Israel,7.778230556562519
Silhouettea aegyptia,Italy,NA
Silhouettea aegyptia,Lebanon,NA
Silhouettea aegyptia,Libya,NA
Silhouettea aegyptia,Malta,NA
Silhouettea aegyptia,Monaco,NA
Silhouettea aegyptia,Montenegro,100
Silhouettea aegyptia,Morocco,NA
Silhouettea aegyptia,Romania,4.918229854032514
Silhouettea aegyptia,Russia,NA
Silhouettea aegyptia,Slovenia,NA
Silhouettea aegyptia,Spain,NA
Silhouettea aegyptia,Syria,14.94733205446262
Silhouettea aegyptia,Tunisia,NA
Silhouettea aegyptia,Turkey,1.250100347048378
Silhouettea aegyptia,Ukraine,NA
Sillago suezensis,Albania,NA
Sillago suezensis,Algeria,8.080552947448568
Sillago suezensis,Bosnia and Herzegovina,25.816637147964
Sillago suezensis,Bulgaria,NA
Sillago suezensis,Croatia,NA
Sillago suezensis,Cyprus,NA
Sillago suezensis,Egypt,NA
Sillago suezensis,France,NA
Sillago suezensis,Georgia,16.02738143441065
Sillago suezensis,Greece,NA
Sillago suezensis,Israel,5.740327446870271
Sillago suezensis,Italy,NA
Sillago suezensis,Lebanon,NA
Sillago suezensis,Libya,NA
Sillago suezensis,Malta,72.71526703876492
Sillago suezensis,Monaco,NA
Sillago suezensis,Montenegro,100
Sillago suezensis,Morocco,NA
Sillago suezensis,Romania,NA
Sillago suezensis,Russia,0.9420741613901403
Sillago suezensis,Slovenia,NA
Sillago suezensis,Spain,2.6089831893183595
Sillago suezensis,Syria,NA
Sillago suezensis,Tunisia,NA
Sillago suezensis,Turkey,NA
Sillago suezensis,Ukraine,NA
Solea aegyptiaca,Albania,NA
Solea aegyptiaca,Algeria,NA
Solea aegyptiaca,Bosnia and Herzegovina,26.483421723710382
Solea aegyptiaca,Bulgaria,NA
Solea aegyptiaca,Croatia,NA
Solea aegyptiaca,Cyprus,NA
Solea aegyptiaca,Egypt,2.6038855687830806
Solea aegyptiaca,France,NA
Solea aegyptiaca,Georgia,NA
Solea aegyptiaca,Greece,3.3530016050927944
Solea aegyptiaca,Israel,NA
Solea aegyptiaca,Italy,NA
Solea aegyptiaca,Lebanon,NA
Solea aegyptiaca,Libya,NA
Solea aegyptiaca,Malta,100
Solea aegyptiaca,Monaco,NA
Solea aegyptiaca,Montenegro,90.50515781868643
Solea aegyptiaca,Morocco,NA
Solea aegyptiaca,Romania,NA
Solea aegyptiaca,Russia,NA
Solea aegyptiaca,Slovenia,NA
Solea aegyptiaca,Spain,NA
Solea aegyptiaca,Syria,14.074179304337308
Solea aegyptiaca,Tunisia,NA
Solea aegyptiaca,Turkey,0.6392043912631553
Solea aegyptiaca,Ukraine,NA
Solea senegalensis,Albania,NA
Solea senegalensis,Algeria,10.984158474568428
Solea senegalensis,Bosnia and Herzegovina,25.63513646556813
Solea senegalensis,Bulgaria,NA
Solea senegalensis,Croatia,NA
Solea senegalensis,Cyprus,NA
Solea senegalensis,Egypt,6.04066300833673
Solea senegalensis,France,NA
Solea senegalensis,Georgia,30.130316801110506
Solea senegalensis,Greece,NA
Solea senegalensis,Israel,NA
Solea senegalensis,Italy,1.1401518720380517
Solea senegalensis,Lebanon,NA
Solea senegalensis,Libya,74.52284858512034
Solea senegalensis,Malta,100
Solea senegalensis,Monaco,NA
Solea senegalensis,Montenegro,NA
Solea senegalensis,Morocco,24.2536983365736
Solea senegalensis,Romania,NA
Solea senegalensis,Russia,1.0149385005681244
Solea senegalensis,Slovenia,25.95707678588332
Solea senegalensis,Spain,0.8706853620658033
Solea senegalensis,Syria,25.200702296263145
Solea senegalensis,Tunisia,NA
Solea senegalensis,Turkey,NA
Solea senegalensis,Ukraine,3.4294242760202946
Solea solea,Albania,1.3064328209634233
Solea solea,Algeria,0.7554383845996052
Solea solea,Bosnia and Herzegovina,0.2775712073560212
Solea solea,Bulgaria,4.795112368610139
Solea solea,Croatia,10.07746005628889
Solea solea,Cyprus,0.5439990881674721
Solea solea,Egypt,0.6929369644626492
Solea solea,France,3.379029302659102
Solea solea,Georgia,0.3203058088639164
Solea solea,Greece,7.475478767710335
Solea solea,Israel,0.679578270575565
Solea solea,Italy,5.649909330962576
Solea solea,Lebanon,NA
Solea solea,Libya,NA
Solea solea,Malta,5.092625126628582
Solea solea,Monaco,11.966103516264853
Solea solea,Montenegro,NA
Solea solea,Morocco,0.5007211209015919
Solea solea,Romania,0.8939301835232388
Solea solea,Russia,23.086515278611493
Solea solea,Slovenia,20.100055616798784
Solea solea,Spain,100
Solea solea,Syria,1.044368847981523
Solea solea,Tunisia,NA
Solea solea,Turkey,6.264669431471432
Solea solea,Ukraine,7.277512579655963
Somniosus rostratus,Albania,12.363105437925116
Somniosus rostratus,Algeria,NA
Somniosus rostratus,Bosnia and Herzegovina,NA
Somniosus rostratus,Bulgaria,NA
Somniosus rostratus,Croatia,0.9405223694588748
Somniosus rostratus,Cyprus,NA
Somniosus rostratus,Egypt,0.5403122871312057
Somniosus rostratus,France,0.462778886275102
Somniosus rostratus,Georgia,4.608316185760858
Somniosus rostratus,Greece,9.72652454388429
Somniosus rostratus,Israel,NA
Somniosus rostratus,Italy,0.6389317011436682
Somniosus rostratus,Lebanon,4.254732293840332
Somniosus rostratus,Libya,NA
Somniosus rostratus,Malta,NA
Somniosus rostratus,Monaco,100
Somniosus rostratus,Montenegro,11.487612966634872
Somniosus rostratus,Morocco,NA
Somniosus rostratus,Romania,NA
Somniosus rostratus,Russia,NA
Somniosus rostratus,Slovenia,NA
Somniosus rostratus,Spain,NA
Somniosus rostratus,Syria,NA
Somniosus rostratus,Tunisia,NA
Somniosus rostratus,Turkey,NA
Somniosus rostratus,Ukraine,0.5051378366956161
Sorsogona prionota,Albania,18.869313044987372
Sorsogona prionota,Algeria,4.873176543256832
Sorsogona prionota,Bosnia and Herzegovina,NA
Sorsogona prionota,Bulgaria,2.8300733630250914
Sorsogona prionota,Croatia,NA
Sorsogona prionota,Cyprus,NA
Sorsogona prionota,Egypt,0.8373585969671681
Sorsogona prionota,France,NA
Sorsogona prionota,Georgia,NA
Sorsogona prionota,Greece,NA
Sorsogona prionota,Israel,1.8344768729841994
Sorsogona prionota,Italy,0.7124163857284866
Sorsogona prionota,Lebanon,NA
Sorsogona prionota,Libya,NA
Sorsogona prionota,Malta,100
Sorsogona prionota,Monaco,NA
Sorsogona prionota,Montenegro,NA
Sorsogona prionota,Morocco,NA
Sorsogona prionota,Romania,NA
Sorsogona prionota,Russia,NA
Sorsogona prionota,Slovenia,8.564896547402913
Sorsogona prionota,Spain,NA
Sorsogona prionota,Syria,11.708674327671337
Sorsogona prionota,Tunisia,NA
Sorsogona prionota,Turkey,0.31700158882099805
Sorsogona prionota,Ukraine,NA
Sparisoma cretense,Albania,NA
Sparisoma cretense,Algeria,NA
Sparisoma cretense,Bosnia and Herzegovina,NA
Sparisoma cretense,Bulgaria,NA
Sparisoma cretense,Croatia,0.3654818295809407
Sparisoma cretense,Cyprus,NA
Sparisoma cretense,Egypt,0.26531356590352395
Sparisoma cretense,France,0.2427691690262596
Sparisoma cretense,Georgia,NA
Sparisoma cretense,Greece,43.5176470237072
Sparisoma cretense,Israel,NA
Sparisoma cretense,Italy,3.9879476483728102
Sparisoma cretense,Lebanon,NA
Sparisoma cretense,Libya,NA
Sparisoma cretense,Malta,4.1151909168627006
Sparisoma cretense,Monaco,100
Sparisoma cretense,Montenegro,NA
Sparisoma cretense,Morocco,0.2834525218699846
Sparisoma cretense,Romania,0.20975773100074843
Sparisoma cretense,Russia,NA
Sparisoma cretense,Slovenia,NA
Sparisoma cretense,Spain,5.1974171012572175
Sparisoma cretense,Syria,1.3503379365665529
Sparisoma cretense,Tunisia,0.8158760057516219
Sparisoma cretense,Turkey,28.297313775712578
Sparisoma cretense,Ukraine,NA
Sparus aurata,Albania,39.60997180016841
Sparus aurata,Algeria,19.48102616613607
Sparus aurata,Bosnia and Herzegovina,26.4763646302396
Sparus aurata,Bulgaria,46.6261331248628
Sparus aurata,Croatia,100
Sparus aurata,Cyprus,64.79581909188433
Sparus aurata,Egypt,9.12289934484409
Sparus aurata,France,36.27849226934035
Sparus aurata,Georgia,3.0142530752702688
Sparus aurata,Greece,82.38107239710412
Sparus aurata,Israel,37.35611555370311
Sparus aurata,Italy,95.98495248667997
Sparus aurata,Lebanon,2.385203370945824
Sparus aurata,Libya,NA
Sparus aurata,Malta,6.282537344774976
Sparus aurata,Monaco,NA
Sparus aurata,Montenegro,53.80445416918468
Sparus aurata,Morocco,13.244752172893179
Sparus aurata,Romania,39.67486594470741
Sparus aurata,Russia,20.42741615025324
Sparus aurata,Slovenia,56.640192514124166
Sparus aurata,Spain,87.09319041296015
Sparus aurata,Syria,0.3340149176426791
Sparus aurata,Tunisia,22.53368738611346
Sparus aurata,Turkey,39.13158097942514
Sparus aurata,Ukraine,23.814970120796637
Speleogobius trigloides,Albania,NA
Speleogobius trigloides,Algeria,3.9554527929680776
Speleogobius trigloides,Bosnia and Herzegovina,NA
Speleogobius trigloides,Bulgaria,NA
Speleogobius trigloides,Croatia,8.264050555340173
Speleogobius trigloides,Cyprus,63.1422433459318
Speleogobius trigloides,Egypt,3.5003704271733826
Speleogobius trigloides,France,NA
Speleogobius trigloides,Georgia,22.076060033914978
Speleogobius trigloides,Greece,NA
Speleogobius trigloides,Israel,9.483905486351315
Speleogobius trigloides,Italy,NA
Speleogobius trigloides,Lebanon,NA
Speleogobius trigloides,Libya,100
Speleogobius trigloides,Malta,NA
Speleogobius trigloides,Monaco,NA
Speleogobius trigloides,Montenegro,NA
Speleogobius trigloides,Morocco,NA
Speleogobius trigloides,Romania,NA
Speleogobius trigloides,Russia,1.342360688056436
Speleogobius trigloides,Slovenia,29.898328946447077
Speleogobius trigloides,Spain,NA
Speleogobius trigloides,Syria,NA
Speleogobius trigloides,Tunisia,NA
Speleogobius trigloides,Turkey,NA
Speleogobius trigloides,Ukraine,NA
Sphoeroides marmoratus,Albania,5.979614218498263
Sphoeroides marmoratus,Algeria,2.14445292131174
Sphoeroides marmoratus,Bosnia and Herzegovina,NA
Sphoeroides marmoratus,Bulgaria,NA
Sphoeroides marmoratus,Croatia,1.19245093652614
Sphoeroides marmoratus,Cyprus,NA
Sphoeroides marmoratus,Egypt,NA
Sphoeroides marmoratus,France,NA
Sphoeroides marmoratus,Georgia,NA
Sphoeroides marmoratus,Greece,NA
Sphoeroides marmoratus,Israel,NA
Sphoeroides marmoratus,Italy,NA
Sphoeroides marmoratus,Lebanon,NA
Sphoeroides marmoratus,Libya,NA
Sphoeroides marmoratus,Malta,NA
Sphoeroides marmoratus,Monaco,100
Sphoeroides marmoratus,Montenegro,NA
Sphoeroides marmoratus,Morocco,NA
Sphoeroides marmoratus,Romania,NA
Sphoeroides marmoratus,Russia,NA
Sphoeroides marmoratus,Slovenia,3.178570009492713
Sphoeroides marmoratus,Spain,0.2825305330556871
Sphoeroides marmoratus,Syria,NA
Sphoeroides marmoratus,Tunisia,NA
Sphoeroides marmoratus,Turkey,NA
Sphoeroides marmoratus,Ukraine,NA
Sphoeroides pachygaster,Albania,57.73189786823747
Sphoeroides pachygaster,Algeria,NA
Sphoeroides pachygaster,Bosnia and Herzegovina,NA
Sphoeroides pachygaster,Bulgaria,11.277619503434302
Sphoeroides pachygaster,Croatia,11.396307660024888
Sphoeroides pachygaster,Cyprus,NA
Sphoeroides pachygaster,Egypt,3.510779122157623
Sphoeroides pachygaster,France,NA
Sphoeroides pachygaster,Georgia,NA
Sphoeroides pachygaster,Greece,7.374538616819461
Sphoeroides pachygaster,Israel,7.318755483172504
Sphoeroides pachygaster,Italy,0.758792761621293
Sphoeroides pachygaster,Lebanon,NA
Sphoeroides pachygaster,Libya,NA
Sphoeroides pachygaster,Malta,100
Sphoeroides pachygaster,Monaco,NA
Sphoeroides pachygaster,Montenegro,NA
Sphoeroides pachygaster,Morocco,NA
Sphoeroides pachygaster,Romania,NA
Sphoeroides pachygaster,Russia,NA
Sphoeroides pachygaster,Slovenia,NA
Sphoeroides pachygaster,Spain,NA
Sphoeroides pachygaster,Syria,NA
